IPOU_DROME	P24350	FBgn0000028	abnormal chemosensory jump 6	CG9151
IPOU_DROME-1	P24350-1	FBgn0000028	abnormal chemosensory jump 6	CG9151
IPOU_DROME-3	P24350-3	FBgn0000028	abnormal chemosensory jump 6	CG9151
IPOU_DROME-4	P24350-4	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NDX7_DROME	M9NDX7	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NDY0_DROME	M9NDY0	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NEH8_DROME	M9NEH8	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NF61_DROME	M9NF61	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NF66_DROME	M9NF66	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NGG0_DROME	M9NGG0	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NH29_DROME	M9NH29	FBgn0000028	abnormal chemosensory jump 6	CG9151
M9NH32_DROME	M9NH32	FBgn0000028	abnormal chemosensory jump 6	CG9151
Q8I0P9_DROME	Q8I0P9	FBgn0000032	Acid phosphatase 1	CG7899
Q9VAD0_DROME	Q9VAD0	FBgn0000032	Acid phosphatase 1	CG7899
A0A0B4KGU3_DROME	A0A0B4KGU3	FBgn0000036	nicotinic Acetylcholine Receptor alpha1	CG5610
ACH1_DROME	P09478	FBgn0000036	nicotinic Acetylcholine Receptor alpha1	CG5610
ACM1_DROME	P16395	FBgn0000037	muscarinic Acetylcholine Receptor, A-type	CG4356
ACM1_DROME-2	P16395-2	FBgn0000037	muscarinic Acetylcholine Receptor, A-type	CG4356
FBpp0072274	""	FBgn0000037	muscarinic Acetylcholine Receptor, A-type	CG4356
ACH3_DROME	P04755	FBgn0000038	nicotinic Acetylcholine Receptor beta1	CG11348
E8NHB5_DROME	E8NHB5	FBgn0000038	nicotinic Acetylcholine Receptor beta1	CG11348
Q9VZC4_DROME	Q9VZC4	FBgn0000038	nicotinic Acetylcholine Receptor beta1	CG11348
ACH2_DROME	P17644	FBgn0000039	nicotinic Acetylcholine Receptor alpha2	CG6844
ACT1_DROME	P10987	FBgn0000042	Actin 5C	CG4027
ACT2_DROME	P02572	FBgn0000043	Actin 42A	CG12051
ACT3_DROME	P53501	FBgn0000044	Actin 57B	CG10067
ACT4_DROME	P02574	FBgn0000045	Actin 79B	CG7478
ACT5_DROME	P10981	FBgn0000046	Actin 87E	CG18290
ACT6_DROME	P83967	FBgn0000047	Actin 88F	CG5178
PUR4_DROME	P35421	FBgn0000052	adenosine 2	CG9127
PUR2_DROME	P00967	FBgn0000053	adenosine 3	CG31628
PUR2_DROME-2	P00967-2	FBgn0000053	adenosine 3	CG31628
Q59DZ6_DROME	Q59DZ6	FBgn0000053	adenosine 3	CG31628
X2J516_DROME	X2J516	FBgn0000053	adenosine 3	CG31628
ADF1_DROME	P05552	FBgn0000054	""	""
ADF1_DROME-2	P05552-2	FBgn0000054	""	""
ADH_DROME	P00334	FBgn0000055	Alcohol dehydrogenase	CG3481
FBpp0100051	""	FBgn0000055	Alcohol dehydrogenase	CG3481
ADHR_DROME	P91615	FBgn0000056	Adh-related	CG3484
Q7K7W5_DROME	Q7K7W5	FBgn0000057	adipose	CG5124
Q95TD6_DROME	Q95TD6	FBgn0000057	adipose	CG5124
AL_DROME	Q06453	FBgn0000061	aristaless	CG3935
A0A0B4KG66_DROME	A0A0B4KG66	FBgn0000063	Monopolar spindle 1	CG7643
Q9VEH1_DROME	Q9VEH1	FBgn0000063	Monopolar spindle 1	CG7643
A4V3G1_DROME	A4V3G1	FBgn0000064	Aldolase	CG6058
ALF_DROME	P07764	FBgn0000064	Aldolase	CG6058
ALF_DROME-2	P07764-2	FBgn0000064	Aldolase	CG6058
ALF_DROME-3	P07764-3	FBgn0000064	Aldolase	CG6058
F3YDE2_DROME	F3YDE2	FBgn0000064	Aldolase	CG6058
AMAL_DROME	P15364	FBgn0000071	Amalgam	CG2198
Q7KSX2_DROME	Q7KSX2	FBgn0000071	Amalgam	CG2198
L2AM_DROME	P18486	FBgn0000075	alpha methyl dopa-resistant	CG10501
Q5BID9_DROME	Q5BID9	FBgn0000075	alpha methyl dopa-resistant	CG10501
Q9VIZ9_DROME	Q9VIZ9	FBgn0000075	alpha methyl dopa-resistant	CG10501
AMX_DROME	Q9U4H5	FBgn0000077	almondex	CG12127
AMYB_DROME	P81641	FBgn0000078	Amylase distal	CG17876
Q2VY98_DROME	Q2VY98	FBgn0000078	Amylase distal	CG17876
Q2VY99_DROME	Q2VY99	FBgn0000078	Amylase distal	CG17876
Q2VYA2_DROME	Q2VYA2	FBgn0000078	Amylase distal	CG17876
Q5BIJ9_DROME	Q5BIJ9	FBgn0000078	Amylase distal	CG17876
Q9BPS4_DROME	Q9BPS4	FBgn0000078	Amylase distal	CG17876
Q9BPS9_DROME	Q9BPS9	FBgn0000078	Amylase distal	CG17876
A0A0B4LGS0_DROME	A0A0B4LGS0	FBgn0000079	Amylase proximal	CG18730
AMYA_DROME	P08144	FBgn0000079	Amylase proximal	CG18730
Q2VYA0_DROME	Q2VYA0	FBgn0000079	Amylase proximal	CG18730
Q2VYA1_DROME	Q2VYA1	FBgn0000079	Amylase proximal	CG18730
Q2VYA3_DROME	Q2VYA3	FBgn0000079	Amylase proximal	CG18730
A0A0B4KH34_DROME	A0A0B4KH34	FBgn0000083	Annexin B9	CG5730
ANXB9_DROME	P22464	FBgn0000083	Annexin B9	CG5730
ANXB9_DROME-2	P22464-2	FBgn0000083	Annexin B9	CG5730
ANXB9_DROME-3	P22464-3	FBgn0000083	Annexin B9	CG5730
FBpp0088506	""	FBgn0000083	Annexin B9	CG5730
ANX10_DROME	P22465	FBgn0000084	Annexin B10	CG9579
ANX10_DROME-2	P22465-2	FBgn0000084	Annexin B10	CG9579
FBpp0070024	""	FBgn0000084	Annexin B10	CG9579
CCCP_DROME	O76879	FBgn0000092	""	CG2650
ANDP_DROME	P21663	FBgn0000094	Andropin	CG1361
POK_DROME	Q01842	FBgn0000097	anterior open	CG3166
RLA0_DROME	P19889	FBgn0000100	Ribosomal protein LP0	CG7490
A4_DROME	P14599	FBgn0000108	beta amyloid protein precursor-like	CG7727
M9NDH5_DROME	M9NDH5	FBgn0000108	beta amyloid protein precursor-like	CG7727
M9NE22_DROME	M9NE22	FBgn0000108	beta amyloid protein precursor-like	CG7727
M9NEM2_DROME	M9NEM2	FBgn0000108	beta amyloid protein precursor-like	CG7727
M9NFQ0_DROME	M9NFQ0	FBgn0000108	beta amyloid protein precursor-like	CG7727
M9NGF6_DROME	M9NGF6	FBgn0000108	beta amyloid protein precursor-like	CG7727
APT_DROME	P12426	FBgn0000109	Adenine phosphoribosyltransferase	CG18315
M9PDB0_DROME	M9PDB0	FBgn0000114	bruno 1	CG31762
O02374_DROME	O02374	FBgn0000114	bruno 1	CG31762
O18409_DROME	O18409	FBgn0000114	bruno 1	CG31762
Q8IP89_DROME	Q8IP89	FBgn0000114	bruno 1	CG31762
Q8IP90_DROME	Q8IP90	FBgn0000114	bruno 1	CG31762
Q8MSG0_DROME	Q8MSG0	FBgn0000114	bruno 1	CG31762
Q8SYC0_DROME	Q8SYC0	FBgn0000114	bruno 1	CG31762
Q960Z4_DROME	Q960Z4	FBgn0000114	bruno 1	CG31762
ARL1_DROME	P25160	FBgn0000115	ADP ribosylation factor-like 1	CG6025
A8JNP2_DROME	A8JNP2	FBgn0000116	Arginine kinase	CG32031
FBpp0076270	""	FBgn0000116	Arginine kinase	CG32031
FBpp0076271	""	FBgn0000116	Arginine kinase	CG32031
FBpp0076273	""	FBgn0000116	Arginine kinase	CG32031
KARG_DROME	P48610	FBgn0000116	Arginine kinase	CG32031
KARG_DROME-2	P48610-2	FBgn0000116	Arginine kinase	CG32031
KARG_DROME-3	P48610-3	FBgn0000116	Arginine kinase	CG32031
KARG_DROME-4	P48610-4	FBgn0000116	Arginine kinase	CG32031
ARM_DROME	P18824	FBgn0000117	armadillo	CG11579
ARM_DROME-2	P18824-2	FBgn0000117	armadillo	CG11579
FBpp0089033	""	FBgn0000117	armadillo	CG11579
A1Z9D7_DROME	A1Z9D7	FBgn0000119	arrow	CG5912
Q6AWJ8_DROME	Q6AWJ8	FBgn0000119	arrow	CG5912
Q95V09_DROME	Q95V09	FBgn0000119	arrow	CG5912
Q9NHE9_DROME	Q9NHE9	FBgn0000119	arrow	CG5912
ARRA_DROME	P15372	FBgn0000120	Arrestin 1	CG5711
X2J8V5_DROME	X2J8V5	FBgn0000120	Arrestin 1	CG5711
ARRB_DROME	P19107	FBgn0000121	Arrestin 2	CG5962
Q5BIJ0_DROME	Q5BIJ0	FBgn0000121	Arrestin 2	CG5962
AST8_DROME	P09775	FBgn0000137	asense	CG3258
A0A0B4K7H6_DROME	A0A0B4K7H6	FBgn0000139	absent, small, or homeotic discs 2	CG6677
ASH2_DROME	Q94545	FBgn0000139	absent, small, or homeotic discs 2	CG6677
ASH2_DROME-2	Q94545-2	FBgn0000139	absent, small, or homeotic discs 2	CG6677
FBpp0084039	""	FBgn0000139	absent, small, or homeotic discs 2	CG6677
ASP_DROME	Q9VC45	FBgn0000140	abnormal spindle	CG6875
AUB_DROME	O76922	FBgn0000146	aubergine	CG6137
AUB_DROME-2	O76922-2	FBgn0000146	aubergine	CG6137
FBpp0111705	""	FBgn0000146	aubergine	CG6137
Q27393_DROME	Q27393	FBgn0000147	aurora A	CG3068
Q9VGF9_DROME	Q9VGF9	FBgn0000147	aurora A	CG3068
A0A0B4LHX6_DROME	A0A0B4LHX6	FBgn0000150	abnormal wing discs	CG2210
NDKA_DROME	P08879	FBgn0000150	abnormal wing discs	CG2210
O97132_DROME	O97132	FBgn0000152	Abnormal X segregation	CG9703
Q24062_DROME	Q24062	FBgn0000153	black	CG7811
X2J8B3_DROME	X2J8B3	FBgn0000153	black	CG7811
A2VEF7_DROME	A2VEF7	FBgn0000157	Distal-less	CG3629
DLL_DROME	P20009	FBgn0000157	Distal-less	CG3629
DLL_DROME-2	P20009-2	FBgn0000157	Distal-less	CG3629
FBpp0072285	""	FBgn0000157	Distal-less	CG3629
BAM_DROME	P22745	FBgn0000158	bag of marbles	CG10422
O96782_DROME	O96782	FBgn0000163	bazooka	CG5055
Q0KHR3_DROME	Q0KHR3	FBgn0000163	bazooka	CG5055
Q9VX75_DROME	Q9VX75	FBgn0000163	bazooka	CG5055
X2JCB3_DROME	X2JCB3	FBgn0000163	bazooka	CG5055
X2JFU8_DROME	X2JFU8	FBgn0000163	bazooka	CG5055
BCD_DROME	P09081	FBgn0000166	bicoid	CG1034
BCD_DROME-2	P09081-2	FBgn0000166	bicoid	CG1034
BCD_DROME-3	P09081-3	FBgn0000166	bicoid	CG1034
BCD_DROME-4	P09081-4	FBgn0000166	bicoid	CG1034
BCD_DROME-5	P09081-5	FBgn0000166	bicoid	CG1034
FBpp0081164	""	FBgn0000166	bicoid	CG1034
FBpp0081165	""	FBgn0000166	bicoid	CG1034
FBpp0081166	""	FBgn0000166	bicoid	CG1034
FBpp0081167	""	FBgn0000166	bicoid	CG1034
UBE2N_DROME	P35128	FBgn0000173	bendless	CG18319
E1JJD8_DROME	E1JJD8	FBgn0000179	bifid	CG3578
M9NE80_DROME	M9NE80	FBgn0000179	bifid	CG3578
M9NEV8_DROME	M9NEV8	FBgn0000179	bifid	CG3578
M9PH16_DROME	M9PH16	FBgn0000179	bifid	CG3578
OMB_DROME	Q24432	FBgn0000179	bifid	CG3578
X2JI97_DROME	X2JI97	FBgn0000179	bifid	CG3578
BIB_DROME	P23645	FBgn0000180	big brain	CG4722
M9PB86_DROME	M9PB86	FBgn0000180	big brain	CG4722
Q7KM15_DROME	Q7KM15	FBgn0000181	bicaudal	CG3644
Q9U9Q7_DROME	Q9U9Q7	FBgn0000181	bicaudal	CG3644
BICC_DROME	Q24009	FBgn0000182	Bicaudal C	CG4824
FBpp0080363	""	FBgn0000182	Bicaudal C	CG4824
BICD_DROME	P16568	FBgn0000183	Bicaudal D	CG6605
M9NDR2_DROME	M9NDR2	FBgn0000183	Bicaudal D	CG6605
M9PDB8_DROME	M9PDB8	FBgn0000183	Bicaudal D	CG6605
BOSS_DROME	P22815	FBgn0000206	bride of sevenless	CG8285
Q24265_DROME	Q24265	FBgn0000206	bride of sevenless	CG8285
Q8MSJ2_DROME	Q8MSJ2	FBgn0000206	bride of sevenless	CG8285
BRM_DROME	P25439	FBgn0000212	brahma	CG5942
BRM_DROME-2	P25439-2	FBgn0000212	brahma	CG5942
FBpp0075278	""	FBgn0000212	brahma	CG5942
M9PFM5_DROME	M9PFM5	FBgn0000212	brahma	CG5942
M9PFS6_DROME	M9PFS6	FBgn0000212	brahma	CG5942
O16528_DROME	O16528	FBgn0000216	Bearded	CG3096
Q5G1W4_DROME	Q5G1W4	FBgn0000216	Bearded	CG3096
Q5G1X9_DROME	Q5G1X9	FBgn0000216	Bearded	CG3096
Q5G1Y7_DROME	Q5G1Y7	FBgn0000216	Bearded	CG3096
BRN_DROME	Q24157	FBgn0000221	brainiac	CG4934
ELBA1_DROME	Q9VR17	FBgn0000227	Blastoderm-specific gene 25A	CG12205
Q7JNF5_DROME	Q7JNF5	FBgn0000227	Blastoderm-specific gene 25A	CG12205
BSG2_DROME	P11929	FBgn0000228	Blastoderm-specific gene 25D	CG14025
C9QPC2_DROME	C9QPC2	FBgn0000228	Blastoderm-specific gene 25D	CG14025
M9MRD3_DROME	M9MRD3	FBgn0000228	Blastoderm-specific gene 25D	CG14025
M9PB42_DROME	M9PB42	FBgn0000228	Blastoderm-specific gene 25D	CG14025
M9PC27_DROME	M9PC27	FBgn0000228	Blastoderm-specific gene 25D	CG14025
Q8IPK8_DROME	Q8IPK8	FBgn0000228	Blastoderm-specific gene 25D	CG14025
Q9VMS6_DROME	Q9VMS6	FBgn0000228	Blastoderm-specific gene 25D	CG14025
JNK_DROME	P92208	FBgn0000229	basket	CG5680
Q8IGX1_DROME	Q8IGX1	FBgn0000229	basket	CG5680
BTD_DROME	Q24266	FBgn0000233	buttonhead	CG12653
Q8SXR3_DROME	Q8SXR3	FBgn0000233	buttonhead	CG12653
Q8WSN4_DROME	Q8WSN4	FBgn0000239	burgundy	CG9242
Q9VIE7_DROME	Q9VIE7	FBgn0000239	burgundy	CG9242
BROWN_DROME	P12428	FBgn0000241	brown	CG17632
Q8SYE7_DROME	Q8SYE7	FBgn0000244	blistery	CG9379
Q9VHC3_DROME	Q9VHC3	FBgn0000244	blistery	CG9379
Q8MQK7_DROME	Q8MQK7	FBgn0000246	crossover suppressor on 3 of Gowen	CG17604
Q8SXH0_DROME	Q8SXH0	FBgn0000246	crossover suppressor on 3 of Gowen	CG17604
Q9VF37_DROME	Q9VF37	FBgn0000246	crossover suppressor on 3 of Gowen	CG17604
Q8T9D9_DROME	Q8T9D9	FBgn0000247	claret	CG31037
Q9VAG5_DROME	Q9VAG5	FBgn0000247	claret	CG31037
CACT_DROME	Q03017	FBgn0000250	cactus	CG5848
CACT_DROME-2	Q03017-2	FBgn0000250	cactus	CG5848
FBpp0080404	""	FBgn0000250	cactus	CG5848
CAD_DROME	P09085	FBgn0000251	caudal	CG1759
CAD_DROME-2	P09085-2	FBgn0000251	caudal	CG1759
M9PDI3_DROME	M9PDI3	FBgn0000251	caudal	CG1759
CALM_DROME	P62152	FBgn0000253	Calmodulin	CG8472
B7Z010_DROME	B7Z010	FBgn0000256	cappuccino	CG3399
B7Z011_DROME	B7Z011	FBgn0000256	cappuccino	CG3399
B7Z012_DROME	B7Z012	FBgn0000256	cappuccino	CG3399
B7Z013_DROME	B7Z013	FBgn0000256	cappuccino	CG3399
B7Z014_DROME	B7Z014	FBgn0000256	cappuccino	CG3399
CAPU_DROME	Q24120	FBgn0000256	cappuccino	CG3399
Q5BHU8_DROME	Q5BHU8	FBgn0000256	cappuccino	CG3399
Q8IQ12_DROME	Q8IQ12	FBgn0000256	cappuccino	CG3399
Q8MRP5_DROME	Q8MRP5	FBgn0000256	cappuccino	CG3399
Q9VQV9_DROME	Q9VQV9	FBgn0000256	cappuccino	CG3399
M9PF72_DROME	M9PF72	FBgn0000257	carnation	CG12230
VP33A_DROME	Q9Y1I2	FBgn0000257	carnation	CG12230
A4V4C1_DROME	A4V4C1	FBgn0000259	Casein kinase II beta subunit	CG15224
CSK2B_DROME	P08182	FBgn0000259	Casein kinase II beta subunit	CG15224
CSK2B_DROME-3	P08182-3	FBgn0000259	Casein kinase II beta subunit	CG15224
M9NDU6_DROME	M9NDU6	FBgn0000259	Casein kinase II beta subunit	CG15224
M9NGA3_DROME	M9NGA3	FBgn0000259	Casein kinase II beta subunit	CG15224
M9PHA6_DROME	M9PHA6	FBgn0000259	Casein kinase II beta subunit	CG15224
CATA_DROME	P17336	FBgn0000261	Catalase	CG6871
KAPC_DROME	P12370	FBgn0000273	Protein kinase, cAMP-dependent, catalytic subunit 1	CG4379
A0A0C4DHB5_DROME	A0A0C4DHB5	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2	CG12066
KDC1_DROME	P16911	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2	CG12066
KDC1_DROME-2	P16911-2	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2	CG12066
Q53XD8_DROME	Q53XD8	FBgn0000274	Protein kinase, cAMP-dependent, catalytic subunit 2	CG12066
CECA_DROME	P14954	FBgn0000276	Cecropin A1	CG1365
CECA_DROME	P14954	FBgn0000277	Cecropin A2	CG1367
CECB_DROME	P14956	FBgn0000278	Cecropin B	CG1878
Q6LAH5_DROME	Q6LAH5	FBgn0000278	Cecropin B	CG1878
CECC_DROME	O16829	FBgn0000279	Cecropin C	CG1373
A2IPN5_DROME	A2IPN5	FBgn0000280	Cecropin pseudogene 1	CR32926
A2IPN6_DROME	A2IPN6	FBgn0000280	Cecropin pseudogene 1	CR32926
A2IPN7_DROME	A2IPN7	FBgn0000280	Cecropin pseudogene 1	CR32926
CP190_DROME	Q24478	FBgn0000283	Centrosomal protein 190kD	CG6384
CF2_DROME	P20385	FBgn0000286	Chorion factor 2	CG11924
CF2_DROME-2	P20385-2	FBgn0000286	Chorion factor 2	CG11924
FBpp0088590	""	FBgn0000286	Chorion factor 2	CG11924
M9PB35_DROME	M9PB35	FBgn0000286	Chorion factor 2	CG11924
Q8T3L9_DROME	Q8T3L9	FBgn0000286	Chorion factor 2	CG11924
P91639_DROME	P91639	FBgn0000287	spalt-related	CG4881
Q5U0U1_DROME	Q5U0U1	FBgn0000287	spalt-related	CG4881
Q5U0U8_DROME	Q5U0U8	FBgn0000287	spalt-related	CG4881
Q9VKH3_DROME	Q9VKH3	FBgn0000287	spalt-related	CG4881
A0A0B4LF29_DROME	A0A0B4LF29	FBgn0000289	combgap	CG8367
A0A0B4LFC7_DROME	A0A0B4LFC7	FBgn0000289	combgap	CG8367
A0A126GUP1_DROME	A0A126GUP1	FBgn0000289	combgap	CG8367
A1Z9M3_DROME	A1Z9M3	FBgn0000289	combgap	CG8367
A1Z9M4_DROME	A1Z9M4	FBgn0000289	combgap	CG8367
A8DYD1_DROME	A8DYD1	FBgn0000289	combgap	CG8367
A8DYD2_DROME	A8DYD2	FBgn0000289	combgap	CG8367
A8DYD3_DROME	A8DYD3	FBgn0000289	combgap	CG8367
B7YZE6_DROME	B7YZE6	FBgn0000289	combgap	CG8367
Q7KHK4_DROME	Q7KHK4	FBgn0000289	combgap	CG8367
Q8IGK0_DROME	Q8IGK0	FBgn0000289	combgap	CG8367
Q8T0L4_DROME	Q8T0L4	FBgn0000289	combgap	CG8367
Q95RL3_DROME	Q95RL3	FBgn0000289	combgap	CG8367
Q9NI49_DROME	Q9NI49	FBgn0000289	combgap	CG8367
CO4A1_DROME	P08120	FBgn0000299	Collagen type IV alpha 1	CG4145
CLAT_DROME	P07668	FBgn0000303	Choline acetyltransferase	CG12345
CLAT_DROME-2	P07668-2	FBgn0000303	Choline acetyltransferase	CG12345
CLAT_DROME-3	P07668-3	FBgn0000303	Choline acetyltransferase	CG12345
FBpp0088977	""	FBgn0000303	Choline acetyltransferase	CG12345
CHIF_DROME	Q9NK54	FBgn0000307	chiffon	CG5813
CHIF_DROME-2	Q9NK54-2	FBgn0000307	chiffon	CG5813
M9PD16_DROME	M9PD16	FBgn0000307	chiffon	CG5813
PROF_DROME	P25843	FBgn0000308	chickadee	CG9553
CIN_DROME	P39205	FBgn0000316	cinnamon	CG2945
MYO7A_DROME	Q9V3Z6	FBgn0000317	crinkled	CG7595
Q9VMQ9_DROME	Q9VMQ9	FBgn0000318	clot	CG11024
CLH_DROME	P29742	FBgn0000319	Clathrin heavy chain	CG9012
EYA_DROME	Q05201	FBgn0000320	eyes absent	CG9554
EYA_DROME-2	Q05201-2	FBgn0000320	eyes absent	CG9554
FBpp0078963	""	FBgn0000320	eyes absent	CG9554
M9ND38_DROME	M9ND38	FBgn0000320	eyes absent	CG9554
Q8MQK0_DROME	Q8MQK0	FBgn0000320	eyes absent	CG9554
Q9W2F4_DROME	Q9W2F4	FBgn0000326	cricklet	CG9858
O76928_DROME	O76928	FBgn0000330	carmine	CG3035
KMO_DROME	A1Z746	FBgn0000337	cinnabar	CG1555
CNI_DROME	P49858	FBgn0000339	cornichon	CG5855
NSF1_DROME	P46461	FBgn0000346	comatose	CG1618
CORT_DROME	Q960N3	FBgn0000351	cortex	CG11330
COS_DROME	O16844	FBgn0000352	costa	CG1708
CH15_DROME	P07185	FBgn0000355	Chorion protein 15	CG6519
CH16_DROME	P22977	FBgn0000356	Chorion protein 16	CG6533
CH18_DROME	P07184	FBgn0000357	Chorion protein 18	CG6517
CH19_DROME	P07186	FBgn0000358	Chorion protein 19	CG6524
CH36_DROME	P07182	FBgn0000359	Chorion protein 36	CG1478
CH38_DROME	P07183	FBgn0000360	Chorion protein 38	CG11213
M9PBF8_DROME	M9PBF8	FBgn0000370	cryptocephal	CG8669
Q9NIR3_DROME	Q9NIR3	FBgn0000370	cryptocephal	CG8669
Q9NIR4_DROME	Q9NIR4	FBgn0000370	cryptocephal	CG8669
Q9NIR5_DROME	Q9NIR5	FBgn0000370	cryptocephal	CG8669
Q9VID3_DROME	Q9VID3	FBgn0000370	cryptocephal	CG8669
CRM_DROME	O76906	FBgn0000376	cramped	CG2714
FBpp0070473	""	FBgn0000376	cramped	CG2714
CRN_DROME	P17886	FBgn0000377	crooked neck	CG3193
CSW_DROME	P29349	FBgn0000382	corkscrew	CG3954
CSW_DROME-2	P29349-2	FBgn0000382	corkscrew	CG3954
CSW_DROME-3	P29349-3	FBgn0000382	corkscrew	CG3954
CSW_DROME-4	P29349-4	FBgn0000382	corkscrew	CG3954
FBpp0070362	""	FBgn0000382	corkscrew	CG3954
FBpp0070364	""	FBgn0000382	corkscrew	CG3954
L7XAI0_DROME	L7XAI0	FBgn0000382	corkscrew	CG3954
M9PGI1_DROME	M9PGI1	FBgn0000382	corkscrew	CG3954
GNAL_DROME	P25157	FBgn0000384	concertina	CG17678
CUP_DROME	Q9VMA3	FBgn0000392	cup	CG11181
Q9W494_DROME	Q9W494	FBgn0000394	crossveinless	CG12410
Q9GYX3_DROME	Q9GYX3	FBgn0000395	crossveinless 2	CG15671
Q9W2H2_DROME	Q9W2H2	FBgn0000395	crossveinless 2	CG15671
CCNA_DROME	P14785	FBgn0000404	Cyclin A	CG5940
CCNA_DROME-2	P14785-2	FBgn0000404	Cyclin A	CG5940
M9NFR3_DROME	M9NFR3	FBgn0000404	Cyclin A	CG5940
C9QPI9_DROME	C9QPI9	FBgn0000405	Cyclin B	CG3510
CCNB_DROME	P20439	FBgn0000405	Cyclin B	CG3510
CCNB_DROME-2	P20439-2	FBgn0000405	Cyclin B	CG3510
CCNB_DROME-3	P20439-3	FBgn0000405	Cyclin B	CG3510
FBpp0071825	""	FBgn0000405	Cyclin B	CG3510
FBpp0301592	""	FBgn0000405	Cyclin B	CG3510
CYB5R_DROME	P19967	FBgn0000406	Cytochrome b5-related	CG13279
CYC2_DROME	P84029	FBgn0000409	""	""
DICH_DROME	Q24533	FBgn0000411	Dichaete	CG5893
CPD1_DROME	P22058	FBgn0000412	D1 chromosomal protein	CG9745
DAB_DROME	P98081	FBgn0000414	Disabled	CG9695
DAB_DROME-2	P98081-2	FBgn0000414	Disabled	CG9695
E1JI13_DROME	E1JI13	FBgn0000414	Disabled	CG9695
M9NDT7_DROME	M9NDT7	FBgn0000414	Disabled	CG9695
M9NEC1_DROME	M9NEC1	FBgn0000414	Disabled	CG9695
M9NG14_DROME	M9NG14	FBgn0000414	Disabled	CG9695
M9PCU3_DROME	M9PCU3	FBgn0000414	Disabled	CG9695
M9PFS5_DROME	M9PFS5	FBgn0000414	Disabled	CG9695
M9PI84_DROME	M9PI84	FBgn0000414	Disabled	CG9695
Q86PA4_DROME	Q86PA4	FBgn0000416	Saposin-related	CG12070
Q8IMH4_DROME	Q8IMH4	FBgn0000416	Saposin-related	CG12070
Q9Y125_DROME	Q9Y125	FBgn0000416	Saposin-related	CG12070
DDC_DROME	P05031	FBgn0000422	Dopa decarboxylase	CG10697
